,train,valid
1,0.5222359895706177,0.5964255332946777
2,0.3426594138145447,0.4209292232990265
3,0.24215693771839142,0.277099609375
4,0.2035941481590271,0.24475637078285217
5,0.2114640772342682,0.24472489953041077
6,0.17500217258930206,0.22588597238063812
7,0.1687357872724533,0.2115427702665329
8,0.1542530208826065,0.20841015875339508
9,0.14087556302547455,0.19009624421596527
10,0.18143026530742645,0.22546827793121338
11,0.15457221865653992,0.201156347990036
12,0.1455676108598709,0.18801462650299072
13,0.13352884352207184,0.18653297424316406
14,0.13165953755378723,0.18421418964862823
15,0.1710582673549652,0.2204819619655609
16,0.15829524397850037,0.21245822310447693
17,0.15488728880882263,0.21068648993968964
18,0.1513713300228119,0.1973615437746048
19,0.14154702425003052,0.20781481266021729
20,0.12597821652889252,0.16807642579078674
21,0.14188525080680847,0.21058811247348785
22,0.12401493638753891,0.16839732229709625
23,0.16734962165355682,0.20254191756248474
24,0.13345292210578918,0.19804160296916962
25,0.13391074538230896,0.1852712482213974
26,0.16912873089313507,0.20340757071971893
27,0.12075486779212952,0.1733836531639099
28,0.1339883953332901,0.21058286726474762
29,0.12389148026704788,0.17116238176822662
30,0.12876756489276886,0.1718294471502304
31,0.1347484439611435,0.17477689683437347
32,0.11734380573034286,0.1790551394224167
33,0.12661483883857727,0.1801474541425705
34,0.12496324628591537,0.17573511600494385
35,0.11355765163898468,0.16500374674797058
36,0.11061613261699677,0.15664085745811462
37,0.12537755072116852,0.16748185455799103
38,0.11114505678415298,0.15666578710079193
39,0.10827338695526123,0.1660740226507187
40,0.11705746501684189,0.16810525953769684
41,0.11348579823970795,0.16609470546245575
42,0.11681237071752548,0.1875741332769394
43,0.11393343657255173,0.17360633611679077
44,0.1073562279343605,0.16375911235809326
45,0.11274605989456177,0.169218510389328
46,0.11399546265602112,0.17463402450084686
47,0.10867415368556976,0.1583731770515442
48,0.10796250402927399,0.15945860743522644
49,0.10616146773099899,0.17025364935398102
50,0.1097714826464653,0.17678223550319672
51,0.1059444472193718,0.15849097073078156
52,0.11211546510457993,0.16524899005889893
53,0.10509168356657028,0.1642836332321167
54,0.10706324130296707,0.15826095640659332
55,0.10855501145124435,0.1598009467124939
56,0.10687192529439926,0.16554559767246246
57,0.10459962487220764,0.1683385819196701
58,0.10492987185716629,0.1687423139810562
59,0.10433577746152878,0.16832923889160156
60,0.10363619774580002,0.16484329104423523
61,0.1041383221745491,0.16150395572185516
62,0.10376942902803421,0.16150963306427002
63,0.10865842550992966,0.1776518076658249
64,0.10254673659801483,0.16214272379875183
65,0.10336874425411224,0.1653858870267868
66,0.10273176431655884,0.1655993014574051
67,0.10315848886966705,0.1638781577348709
68,0.10494384914636612,0.1673886775970459
69,0.1029830351471901,0.16591688990592957
70,0.10337553918361664,0.16129791736602783
71,0.10273639112710953,0.16161270439624786
72,0.10376891493797302,0.16659791767597198
73,0.10278214514255524,0.16298002004623413
74,0.10288181900978088,0.16376231610774994
75,0.10310214012861252,0.16787342727184296
76,0.10276594758033752,0.16220292448997498
77,0.10229744017124176,0.16695745289325714
78,0.10210617631673813,0.1627809703350067
79,0.10488269478082657,0.1703481674194336
80,0.10340147465467453,0.16051825881004333
81,0.10175933688879013,0.16339850425720215
82,0.10202586650848389,0.16462792456150055
83,0.10213311016559601,0.16316603124141693
84,0.10166949778795242,0.1618339866399765
85,0.10207963734865189,0.16214407980442047
86,0.10219670087099075,0.16151170432567596
87,0.10232386738061905,0.1628008484840393
88,0.10240601748228073,0.16022074222564697
89,0.10268081724643707,0.16187623143196106
90,0.10180997103452682,0.16261903941631317
91,0.10230623930692673,0.1625978946685791
92,0.10200080275535583,0.1631026417016983
93,0.10198595374822617,0.1642231047153473
94,0.10175233334302902,0.16349700093269348
95,0.10177458822727203,0.1630304902791977
96,0.1019829735159874,0.1631740778684616
97,0.10165165364742279,0.16350768506526947
98,0.1018320843577385,0.16250202059745789
99,0.10177566856145859,0.16354045271873474
100,0.10193931311368942,0.16268710792064667
101,0.10177354514598846,0.1634146273136139
102,0.10204560309648514,0.16196706891059875
103,0.10192892700433731,0.16288332641124725
104,0.10167454928159714,0.16315162181854248
105,0.10180769115686417,0.16231176257133484
106,0.10170593857765198,0.1633468121290207
107,0.10193533450365067,0.16245299577713013
108,0.10176852345466614,0.16225911676883698
109,0.1017380952835083,0.1637757122516632
110,0.10198357701301575,0.1620326191186905
111,0.10181038081645966,0.16240938007831573
112,0.10179220139980316,0.16335608065128326
113,0.10183759033679962,0.1621371954679489
114,0.10182661563158035,0.16221386194229126
115,0.10177290439605713,0.1620171219110489
116,0.1017313301563263,0.16230785846710205
117,0.10176911950111389,0.1628892570734024
118,0.10186834633350372,0.1618058830499649
119,0.10176517814397812,0.16205617785453796
120,0.10176285356283188,0.1625347137451172
121,0.10176649689674377,0.16215069591999054
122,0.10178515315055847,0.1622617095708847
123,0.1018163412809372,0.16190743446350098
124,0.1017373725771904,0.16237105429172516
125,0.1017683744430542,0.16226820647716522
126,0.10174069553613663,0.1623823195695877
127,0.10175463557243347,0.16204053163528442
128,0.10175273567438126,0.16214032471179962
129,0.10177062451839447,0.16193298995494843
130,0.10175424814224243,0.1622617393732071
131,0.1017838567495346,0.16202209889888763
132,0.10174574702978134,0.1619674414396286
133,0.10174407809972763,0.16211508214473724
134,0.10176204144954681,0.1621031016111374
135,0.1017477884888649,0.16200794279575348
136,0.10172902047634125,0.16202859580516815
137,0.10172773152589798,0.1621309220790863
138,0.10172931104898453,0.16210637986660004
139,0.10174567997455597,0.1620270162820816
140,0.10171778500080109,0.1620284467935562
141,0.10170957446098328,0.16214755177497864
142,0.10172515362501144,0.16209208965301514
143,0.10173864662647247,0.16217771172523499
144,0.10172482579946518,0.16212822496891022
145,0.10174211114645004,0.16207319498062134
146,0.10174429416656494,0.16199329495429993
147,0.10174097120761871,0.1620069444179535
148,0.10173783451318741,0.16205736994743347
149,0.1017288789153099,0.16205915808677673
150,0.10174090415239334,0.16196972131729126
